ward,year,race,office,preference,ballots
223,2020,PRIMARY,MAYOR,PAUL RASKY,7
223,2020,PRIMARY,MAYOR,TOM BARRETT,67
223,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,23
223,2020,PRIMARY,MAYOR,LENA TAYLOR,19
223,2020,PRIMARY,MAYOR,WRITE-IN,1
223,2020,PRIMARY,MAYOR,OVER VOTES,0
223,2020,PRIMARY,MAYOR,UNDER VOTES,4
224,2020,PRIMARY,MAYOR,PAUL RASKY,1
224,2020,PRIMARY,MAYOR,TOM BARRETT,25
224,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,9
224,2020,PRIMARY,MAYOR,LENA TAYLOR,13
224,2020,PRIMARY,MAYOR,WRITE-IN,2
224,2020,PRIMARY,MAYOR,OVER VOTES,0
224,2020,PRIMARY,MAYOR,UNDER VOTES,2
225,2020,PRIMARY,MAYOR,PAUL RASKY,3
225,2020,PRIMARY,MAYOR,TOM BARRETT,27
225,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,10
225,2020,PRIMARY,MAYOR,LENA TAYLOR,18
225,2020,PRIMARY,MAYOR,WRITE-IN,0
225,2020,PRIMARY,MAYOR,OVER VOTES,0
225,2020,PRIMARY,MAYOR,UNDER VOTES,1
226,2020,PRIMARY,MAYOR,PAUL RASKY,1
226,2020,PRIMARY,MAYOR,TOM BARRETT,24
226,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,4
226,2020,PRIMARY,MAYOR,LENA TAYLOR,10
226,2020,PRIMARY,MAYOR,WRITE-IN,0
226,2020,PRIMARY,MAYOR,OVER VOTES,0
226,2020,PRIMARY,MAYOR,UNDER VOTES,1
227,2020,PRIMARY,MAYOR,PAUL RASKY,6
227,2020,PRIMARY,MAYOR,TOM BARRETT,86
227,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,17
227,2020,PRIMARY,MAYOR,LENA TAYLOR,42
227,2020,PRIMARY,MAYOR,WRITE-IN,0
227,2020,PRIMARY,MAYOR,OVER VOTES,0
227,2020,PRIMARY,MAYOR,UNDER VOTES,3
228,2020,PRIMARY,MAYOR,PAUL RASKY,0
228,2020,PRIMARY,MAYOR,TOM BARRETT,26
228,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,8
228,2020,PRIMARY,MAYOR,LENA TAYLOR,7
228,2020,PRIMARY,MAYOR,WRITE-IN,0
228,2020,PRIMARY,MAYOR,OVER VOTES,0
228,2020,PRIMARY,MAYOR,UNDER VOTES,0
229,2020,PRIMARY,MAYOR,PAUL RASKY,1
229,2020,PRIMARY,MAYOR,TOM BARRETT,11
229,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,4
229,2020,PRIMARY,MAYOR,LENA TAYLOR,10
229,2020,PRIMARY,MAYOR,WRITE-IN,0
229,2020,PRIMARY,MAYOR,OVER VOTES,0
229,2020,PRIMARY,MAYOR,UNDER VOTES,0
230,2020,PRIMARY,MAYOR,PAUL RASKY,6
230,2020,PRIMARY,MAYOR,TOM BARRETT,49
230,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,11
230,2020,PRIMARY,MAYOR,LENA TAYLOR,31
230,2020,PRIMARY,MAYOR,WRITE-IN,1
230,2020,PRIMARY,MAYOR,OVER VOTES,0
230,2020,PRIMARY,MAYOR,UNDER VOTES,1
231,2020,PRIMARY,MAYOR,PAUL RASKY,1
231,2020,PRIMARY,MAYOR,TOM BARRETT,9
231,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,5
231,2020,PRIMARY,MAYOR,LENA TAYLOR,9
231,2020,PRIMARY,MAYOR,WRITE-IN,0
231,2020,PRIMARY,MAYOR,OVER VOTES,0
231,2020,PRIMARY,MAYOR,UNDER VOTES,2
232,2020,PRIMARY,MAYOR,PAUL RASKY,0
232,2020,PRIMARY,MAYOR,TOM BARRETT,12
232,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,5
232,2020,PRIMARY,MAYOR,LENA TAYLOR,2
232,2020,PRIMARY,MAYOR,WRITE-IN,0
232,2020,PRIMARY,MAYOR,OVER VOTES,0
232,2020,PRIMARY,MAYOR,UNDER VOTES,0
233,2020,PRIMARY,MAYOR,PAUL RASKY,0
233,2020,PRIMARY,MAYOR,TOM BARRETT,11
233,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,3
233,2020,PRIMARY,MAYOR,LENA TAYLOR,3
233,2020,PRIMARY,MAYOR,WRITE-IN,0
233,2020,PRIMARY,MAYOR,OVER VOTES,0
233,2020,PRIMARY,MAYOR,UNDER VOTES,1
234,2020,PRIMARY,MAYOR,PAUL RASKY,1
234,2020,PRIMARY,MAYOR,TOM BARRETT,50
234,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,9
234,2020,PRIMARY,MAYOR,LENA TAYLOR,22
234,2020,PRIMARY,MAYOR,WRITE-IN,0
234,2020,PRIMARY,MAYOR,OVER VOTES,0
234,2020,PRIMARY,MAYOR,UNDER VOTES,2
235,2020,PRIMARY,MAYOR,PAUL RASKY,10
235,2020,PRIMARY,MAYOR,TOM BARRETT,270
235,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,30
235,2020,PRIMARY,MAYOR,LENA TAYLOR,77
235,2020,PRIMARY,MAYOR,WRITE-IN,6
235,2020,PRIMARY,MAYOR,OVER VOTES,0
235,2020,PRIMARY,MAYOR,UNDER VOTES,7
236,2020,PRIMARY,MAYOR,PAUL RASKY,1
236,2020,PRIMARY,MAYOR,TOM BARRETT,33
236,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,16
236,2020,PRIMARY,MAYOR,LENA TAYLOR,17
236,2020,PRIMARY,MAYOR,WRITE-IN,1
236,2020,PRIMARY,MAYOR,OVER VOTES,0
236,2020,PRIMARY,MAYOR,UNDER VOTES,0
237,2020,PRIMARY,MAYOR,PAUL RASKY,6
237,2020,PRIMARY,MAYOR,TOM BARRETT,48
237,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,12
237,2020,PRIMARY,MAYOR,LENA TAYLOR,14
237,2020,PRIMARY,MAYOR,WRITE-IN,2
237,2020,PRIMARY,MAYOR,OVER VOTES,0
237,2020,PRIMARY,MAYOR,UNDER VOTES,0
238,2020,PRIMARY,MAYOR,PAUL RASKY,2
238,2020,PRIMARY,MAYOR,TOM BARRETT,24
238,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,13
238,2020,PRIMARY,MAYOR,LENA TAYLOR,8
238,2020,PRIMARY,MAYOR,WRITE-IN,0
238,2020,PRIMARY,MAYOR,OVER VOTES,0
238,2020,PRIMARY,MAYOR,UNDER VOTES,0
239,2020,PRIMARY,MAYOR,PAUL RASKY,4
239,2020,PRIMARY,MAYOR,TOM BARRETT,33
239,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,8
239,2020,PRIMARY,MAYOR,LENA TAYLOR,24
239,2020,PRIMARY,MAYOR,WRITE-IN,0
239,2020,PRIMARY,MAYOR,OVER VOTES,0
239,2020,PRIMARY,MAYOR,UNDER VOTES,1
240,2020,PRIMARY,MAYOR,PAUL RASKY,7
240,2020,PRIMARY,MAYOR,TOM BARRETT,43
240,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,13
240,2020,PRIMARY,MAYOR,LENA TAYLOR,31
240,2020,PRIMARY,MAYOR,WRITE-IN,1
240,2020,PRIMARY,MAYOR,OVER VOTES,0
240,2020,PRIMARY,MAYOR,UNDER VOTES,1
241,2020,PRIMARY,MAYOR,PAUL RASKY,10
241,2020,PRIMARY,MAYOR,TOM BARRETT,244
241,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,51
241,2020,PRIMARY,MAYOR,LENA TAYLOR,97
241,2020,PRIMARY,MAYOR,WRITE-IN,0
241,2020,PRIMARY,MAYOR,OVER VOTES,0
241,2020,PRIMARY,MAYOR,UNDER VOTES,8
242,2020,PRIMARY,MAYOR,PAUL RASKY,9
242,2020,PRIMARY,MAYOR,TOM BARRETT,208
242,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,45
242,2020,PRIMARY,MAYOR,LENA TAYLOR,60
242,2020,PRIMARY,MAYOR,WRITE-IN,2
242,2020,PRIMARY,MAYOR,OVER VOTES,0
242,2020,PRIMARY,MAYOR,UNDER VOTES,3
243,2020,PRIMARY,MAYOR,PAUL RASKY,9
243,2020,PRIMARY,MAYOR,TOM BARRETT,375
243,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,86
243,2020,PRIMARY,MAYOR,LENA TAYLOR,73
243,2020,PRIMARY,MAYOR,WRITE-IN,4
243,2020,PRIMARY,MAYOR,OVER VOTES,0
243,2020,PRIMARY,MAYOR,UNDER VOTES,6
244,2020,PRIMARY,MAYOR,PAUL RASKY,10
244,2020,PRIMARY,MAYOR,TOM BARRETT,277
244,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,67
244,2020,PRIMARY,MAYOR,LENA TAYLOR,53
244,2020,PRIMARY,MAYOR,WRITE-IN,0
244,2020,PRIMARY,MAYOR,OVER VOTES,0
244,2020,PRIMARY,MAYOR,UNDER VOTES,1
245,2020,PRIMARY,MAYOR,PAUL RASKY,4
245,2020,PRIMARY,MAYOR,TOM BARRETT,240
245,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,71
245,2020,PRIMARY,MAYOR,LENA TAYLOR,41
245,2020,PRIMARY,MAYOR,WRITE-IN,4
245,2020,PRIMARY,MAYOR,OVER VOTES,0
245,2020,PRIMARY,MAYOR,UNDER VOTES,3
246,2020,PRIMARY,MAYOR,PAUL RASKY,11
246,2020,PRIMARY,MAYOR,TOM BARRETT,392
246,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,92
246,2020,PRIMARY,MAYOR,LENA TAYLOR,89
246,2020,PRIMARY,MAYOR,WRITE-IN,1
246,2020,PRIMARY,MAYOR,OVER VOTES,0
246,2020,PRIMARY,MAYOR,UNDER VOTES,10
247,2020,PRIMARY,MAYOR,PAUL RASKY,2
247,2020,PRIMARY,MAYOR,TOM BARRETT,163
247,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,47
247,2020,PRIMARY,MAYOR,LENA TAYLOR,53
247,2020,PRIMARY,MAYOR,WRITE-IN,0
247,2020,PRIMARY,MAYOR,OVER VOTES,0
247,2020,PRIMARY,MAYOR,UNDER VOTES,7
248,2020,PRIMARY,MAYOR,PAUL RASKY,9
248,2020,PRIMARY,MAYOR,TOM BARRETT,285
248,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,71
248,2020,PRIMARY,MAYOR,LENA TAYLOR,140
248,2020,PRIMARY,MAYOR,WRITE-IN,4
248,2020,PRIMARY,MAYOR,OVER VOTES,0
248,2020,PRIMARY,MAYOR,UNDER VOTES,6
249,2020,PRIMARY,MAYOR,PAUL RASKY,2
249,2020,PRIMARY,MAYOR,TOM BARRETT,22
249,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,24
249,2020,PRIMARY,MAYOR,LENA TAYLOR,11
249,2020,PRIMARY,MAYOR,WRITE-IN,1
249,2020,PRIMARY,MAYOR,OVER VOTES,0
249,2020,PRIMARY,MAYOR,UNDER VOTES,1
250,2020,PRIMARY,MAYOR,PAUL RASKY,3
250,2020,PRIMARY,MAYOR,TOM BARRETT,24
250,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,14
250,2020,PRIMARY,MAYOR,LENA TAYLOR,13
250,2020,PRIMARY,MAYOR,WRITE-IN,0
250,2020,PRIMARY,MAYOR,OVER VOTES,0
250,2020,PRIMARY,MAYOR,UNDER VOTES,1
251,2020,PRIMARY,MAYOR,PAUL RASKY,2
251,2020,PRIMARY,MAYOR,TOM BARRETT,16
251,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,15
251,2020,PRIMARY,MAYOR,LENA TAYLOR,11
251,2020,PRIMARY,MAYOR,WRITE-IN,1
251,2020,PRIMARY,MAYOR,OVER VOTES,0
251,2020,PRIMARY,MAYOR,UNDER VOTES,2
252,2020,PRIMARY,MAYOR,PAUL RASKY,2
252,2020,PRIMARY,MAYOR,TOM BARRETT,31
252,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,17
252,2020,PRIMARY,MAYOR,LENA TAYLOR,13
252,2020,PRIMARY,MAYOR,WRITE-IN,1
252,2020,PRIMARY,MAYOR,OVER VOTES,0
252,2020,PRIMARY,MAYOR,UNDER VOTES,0
253,2020,PRIMARY,MAYOR,PAUL RASKY,1
253,2020,PRIMARY,MAYOR,TOM BARRETT,15
253,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,5
253,2020,PRIMARY,MAYOR,LENA TAYLOR,3
253,2020,PRIMARY,MAYOR,WRITE-IN,0
253,2020,PRIMARY,MAYOR,OVER VOTES,0
253,2020,PRIMARY,MAYOR,UNDER VOTES,0
254,2020,PRIMARY,MAYOR,PAUL RASKY,1
254,2020,PRIMARY,MAYOR,TOM BARRETT,6
254,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,9
254,2020,PRIMARY,MAYOR,LENA TAYLOR,0
254,2020,PRIMARY,MAYOR,WRITE-IN,0
254,2020,PRIMARY,MAYOR,OVER VOTES,0
254,2020,PRIMARY,MAYOR,UNDER VOTES,2
255,2020,PRIMARY,MAYOR,PAUL RASKY,4
255,2020,PRIMARY,MAYOR,TOM BARRETT,15
255,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,11
255,2020,PRIMARY,MAYOR,LENA TAYLOR,6
255,2020,PRIMARY,MAYOR,WRITE-IN,0
255,2020,PRIMARY,MAYOR,OVER VOTES,0
255,2020,PRIMARY,MAYOR,UNDER VOTES,0
256,2020,PRIMARY,MAYOR,PAUL RASKY,0
256,2020,PRIMARY,MAYOR,TOM BARRETT,15
256,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,5
256,2020,PRIMARY,MAYOR,LENA TAYLOR,10
256,2020,PRIMARY,MAYOR,WRITE-IN,0
256,2020,PRIMARY,MAYOR,OVER VOTES,0
256,2020,PRIMARY,MAYOR,UNDER VOTES,0
257,2020,PRIMARY,MAYOR,PAUL RASKY,7
257,2020,PRIMARY,MAYOR,TOM BARRETT,53
257,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,18
257,2020,PRIMARY,MAYOR,LENA TAYLOR,15
257,2020,PRIMARY,MAYOR,WRITE-IN,1
257,2020,PRIMARY,MAYOR,OVER VOTES,0
257,2020,PRIMARY,MAYOR,UNDER VOTES,1
258,2020,PRIMARY,MAYOR,PAUL RASKY,10
258,2020,PRIMARY,MAYOR,TOM BARRETT,73
258,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,46
258,2020,PRIMARY,MAYOR,LENA TAYLOR,27
258,2020,PRIMARY,MAYOR,WRITE-IN,0
258,2020,PRIMARY,MAYOR,OVER VOTES,0
258,2020,PRIMARY,MAYOR,UNDER VOTES,2
259,2020,PRIMARY,MAYOR,PAUL RASKY,3
259,2020,PRIMARY,MAYOR,TOM BARRETT,49
259,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,29
259,2020,PRIMARY,MAYOR,LENA TAYLOR,21
259,2020,PRIMARY,MAYOR,WRITE-IN,2
259,2020,PRIMARY,MAYOR,OVER VOTES,0
259,2020,PRIMARY,MAYOR,UNDER VOTES,1
260,2020,PRIMARY,MAYOR,PAUL RASKY,4
260,2020,PRIMARY,MAYOR,TOM BARRETT,44
260,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,29
260,2020,PRIMARY,MAYOR,LENA TAYLOR,15
260,2020,PRIMARY,MAYOR,WRITE-IN,0
260,2020,PRIMARY,MAYOR,OVER VOTES,0
260,2020,PRIMARY,MAYOR,UNDER VOTES,2
261,2020,PRIMARY,MAYOR,PAUL RASKY,11
261,2020,PRIMARY,MAYOR,TOM BARRETT,82
261,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,31
261,2020,PRIMARY,MAYOR,LENA TAYLOR,33
261,2020,PRIMARY,MAYOR,WRITE-IN,1
261,2020,PRIMARY,MAYOR,OVER VOTES,0
261,2020,PRIMARY,MAYOR,UNDER VOTES,7
262,2020,PRIMARY,MAYOR,PAUL RASKY,9
262,2020,PRIMARY,MAYOR,TOM BARRETT,160
262,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,77
262,2020,PRIMARY,MAYOR,LENA TAYLOR,37
262,2020,PRIMARY,MAYOR,WRITE-IN,9
262,2020,PRIMARY,MAYOR,OVER VOTES,0
262,2020,PRIMARY,MAYOR,UNDER VOTES,8
263,2020,PRIMARY,MAYOR,PAUL RASKY,8
263,2020,PRIMARY,MAYOR,TOM BARRETT,77
263,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,34
263,2020,PRIMARY,MAYOR,LENA TAYLOR,22
263,2020,PRIMARY,MAYOR,WRITE-IN,1
263,2020,PRIMARY,MAYOR,OVER VOTES,0
263,2020,PRIMARY,MAYOR,UNDER VOTES,3
264,2020,PRIMARY,MAYOR,PAUL RASKY,23
264,2020,PRIMARY,MAYOR,TOM BARRETT,159
264,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,108
264,2020,PRIMARY,MAYOR,LENA TAYLOR,39
264,2020,PRIMARY,MAYOR,WRITE-IN,0
264,2020,PRIMARY,MAYOR,OVER VOTES,0
264,2020,PRIMARY,MAYOR,UNDER VOTES,10
265,2020,PRIMARY,MAYOR,PAUL RASKY,8
265,2020,PRIMARY,MAYOR,TOM BARRETT,72
265,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,75
265,2020,PRIMARY,MAYOR,LENA TAYLOR,14
265,2020,PRIMARY,MAYOR,WRITE-IN,0
265,2020,PRIMARY,MAYOR,OVER VOTES,0
265,2020,PRIMARY,MAYOR,UNDER VOTES,3
266,2020,PRIMARY,MAYOR,PAUL RASKY,15
266,2020,PRIMARY,MAYOR,TOM BARRETT,63
266,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,83
266,2020,PRIMARY,MAYOR,LENA TAYLOR,20
266,2020,PRIMARY,MAYOR,WRITE-IN,0
266,2020,PRIMARY,MAYOR,OVER VOTES,0
266,2020,PRIMARY,MAYOR,UNDER VOTES,4
267,2020,PRIMARY,MAYOR,PAUL RASKY,3
267,2020,PRIMARY,MAYOR,TOM BARRETT,78
267,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,55
267,2020,PRIMARY,MAYOR,LENA TAYLOR,14
267,2020,PRIMARY,MAYOR,WRITE-IN,0
267,2020,PRIMARY,MAYOR,OVER VOTES,0
267,2020,PRIMARY,MAYOR,UNDER VOTES,4
268,2020,PRIMARY,MAYOR,PAUL RASKY,17
268,2020,PRIMARY,MAYOR,TOM BARRETT,160
268,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,132
268,2020,PRIMARY,MAYOR,LENA TAYLOR,32
268,2020,PRIMARY,MAYOR,WRITE-IN,1
268,2020,PRIMARY,MAYOR,OVER VOTES,0
268,2020,PRIMARY,MAYOR,UNDER VOTES,5
269,2020,PRIMARY,MAYOR,PAUL RASKY,14
269,2020,PRIMARY,MAYOR,TOM BARRETT,117
269,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,98
269,2020,PRIMARY,MAYOR,LENA TAYLOR,18
269,2020,PRIMARY,MAYOR,WRITE-IN,3
269,2020,PRIMARY,MAYOR,OVER VOTES,0
269,2020,PRIMARY,MAYOR,UNDER VOTES,2
270,2020,PRIMARY,MAYOR,PAUL RASKY,27
270,2020,PRIMARY,MAYOR,TOM BARRETT,112
270,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,67
270,2020,PRIMARY,MAYOR,LENA TAYLOR,24
270,2020,PRIMARY,MAYOR,WRITE-IN,4
270,2020,PRIMARY,MAYOR,OVER VOTES,0
270,2020,PRIMARY,MAYOR,UNDER VOTES,5
271,2020,PRIMARY,MAYOR,PAUL RASKY,18
271,2020,PRIMARY,MAYOR,TOM BARRETT,186
271,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,141
271,2020,PRIMARY,MAYOR,LENA TAYLOR,48
271,2020,PRIMARY,MAYOR,WRITE-IN,3
271,2020,PRIMARY,MAYOR,OVER VOTES,0
271,2020,PRIMARY,MAYOR,UNDER VOTES,17
272,2020,PRIMARY,MAYOR,PAUL RASKY,16
272,2020,PRIMARY,MAYOR,TOM BARRETT,97
272,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,142
272,2020,PRIMARY,MAYOR,LENA TAYLOR,26
272,2020,PRIMARY,MAYOR,WRITE-IN,1
272,2020,PRIMARY,MAYOR,OVER VOTES,0
272,2020,PRIMARY,MAYOR,UNDER VOTES,9
273,2020,PRIMARY,MAYOR,PAUL RASKY,5
273,2020,PRIMARY,MAYOR,TOM BARRETT,59
273,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,66
273,2020,PRIMARY,MAYOR,LENA TAYLOR,10
273,2020,PRIMARY,MAYOR,WRITE-IN,1
273,2020,PRIMARY,MAYOR,OVER VOTES,0
273,2020,PRIMARY,MAYOR,UNDER VOTES,2
274,2020,PRIMARY,MAYOR,PAUL RASKY,15
274,2020,PRIMARY,MAYOR,TOM BARRETT,54
274,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,59
274,2020,PRIMARY,MAYOR,LENA TAYLOR,15
274,2020,PRIMARY,MAYOR,WRITE-IN,1
274,2020,PRIMARY,MAYOR,OVER VOTES,0
274,2020,PRIMARY,MAYOR,UNDER VOTES,3
275,2020,PRIMARY,MAYOR,PAUL RASKY,29
275,2020,PRIMARY,MAYOR,TOM BARRETT,127
275,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,101
275,2020,PRIMARY,MAYOR,LENA TAYLOR,36
275,2020,PRIMARY,MAYOR,WRITE-IN,4
275,2020,PRIMARY,MAYOR,OVER VOTES,0
275,2020,PRIMARY,MAYOR,UNDER VOTES,11
276,2020,PRIMARY,MAYOR,PAUL RASKY,19
276,2020,PRIMARY,MAYOR,TOM BARRETT,193
276,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,172
276,2020,PRIMARY,MAYOR,LENA TAYLOR,48
276,2020,PRIMARY,MAYOR,WRITE-IN,6
276,2020,PRIMARY,MAYOR,OVER VOTES,0
276,2020,PRIMARY,MAYOR,UNDER VOTES,14
277,2020,PRIMARY,MAYOR,PAUL RASKY,15
277,2020,PRIMARY,MAYOR,TOM BARRETT,130
277,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,138
277,2020,PRIMARY,MAYOR,LENA TAYLOR,29
277,2020,PRIMARY,MAYOR,WRITE-IN,4
277,2020,PRIMARY,MAYOR,OVER VOTES,0
277,2020,PRIMARY,MAYOR,UNDER VOTES,11
278,2020,PRIMARY,MAYOR,PAUL RASKY,18
278,2020,PRIMARY,MAYOR,TOM BARRETT,65
278,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,59
278,2020,PRIMARY,MAYOR,LENA TAYLOR,18
278,2020,PRIMARY,MAYOR,WRITE-IN,3
278,2020,PRIMARY,MAYOR,OVER VOTES,0
278,2020,PRIMARY,MAYOR,UNDER VOTES,2
279,2020,PRIMARY,MAYOR,PAUL RASKY,20
279,2020,PRIMARY,MAYOR,TOM BARRETT,107
279,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,94
279,2020,PRIMARY,MAYOR,LENA TAYLOR,34
279,2020,PRIMARY,MAYOR,WRITE-IN,3
279,2020,PRIMARY,MAYOR,OVER VOTES,0
279,2020,PRIMARY,MAYOR,UNDER VOTES,13
280,2020,PRIMARY,MAYOR,PAUL RASKY,19
280,2020,PRIMARY,MAYOR,TOM BARRETT,271
280,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,131
280,2020,PRIMARY,MAYOR,LENA TAYLOR,75
280,2020,PRIMARY,MAYOR,WRITE-IN,4
280,2020,PRIMARY,MAYOR,OVER VOTES,0
280,2020,PRIMARY,MAYOR,UNDER VOTES,18
281,2020,PRIMARY,MAYOR,PAUL RASKY,6
281,2020,PRIMARY,MAYOR,TOM BARRETT,96
281,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,67
281,2020,PRIMARY,MAYOR,LENA TAYLOR,24
281,2020,PRIMARY,MAYOR,WRITE-IN,2
281,2020,PRIMARY,MAYOR,OVER VOTES,0
281,2020,PRIMARY,MAYOR,UNDER VOTES,7
282,2020,PRIMARY,MAYOR,PAUL RASKY,4
282,2020,PRIMARY,MAYOR,TOM BARRETT,21
282,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,8
282,2020,PRIMARY,MAYOR,LENA TAYLOR,7
282,2020,PRIMARY,MAYOR,WRITE-IN,1
282,2020,PRIMARY,MAYOR,OVER VOTES,0
282,2020,PRIMARY,MAYOR,UNDER VOTES,2
283,2020,PRIMARY,MAYOR,PAUL RASKY,8
283,2020,PRIMARY,MAYOR,TOM BARRETT,54
283,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,33
283,2020,PRIMARY,MAYOR,LENA TAYLOR,22
283,2020,PRIMARY,MAYOR,WRITE-IN,1
283,2020,PRIMARY,MAYOR,OVER VOTES,0
283,2020,PRIMARY,MAYOR,UNDER VOTES,2
284,2020,PRIMARY,MAYOR,PAUL RASKY,5
284,2020,PRIMARY,MAYOR,TOM BARRETT,71
284,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,19
284,2020,PRIMARY,MAYOR,LENA TAYLOR,17
284,2020,PRIMARY,MAYOR,WRITE-IN,2
284,2020,PRIMARY,MAYOR,OVER VOTES,0
284,2020,PRIMARY,MAYOR,UNDER VOTES,4
285,2020,PRIMARY,MAYOR,PAUL RASKY,0
285,2020,PRIMARY,MAYOR,TOM BARRETT,16
285,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,10
285,2020,PRIMARY,MAYOR,LENA TAYLOR,3
285,2020,PRIMARY,MAYOR,WRITE-IN,0
285,2020,PRIMARY,MAYOR,OVER VOTES,0
285,2020,PRIMARY,MAYOR,UNDER VOTES,1
286,2020,PRIMARY,MAYOR,PAUL RASKY,3
286,2020,PRIMARY,MAYOR,TOM BARRETT,57
286,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,32
286,2020,PRIMARY,MAYOR,LENA TAYLOR,14
286,2020,PRIMARY,MAYOR,WRITE-IN,0
286,2020,PRIMARY,MAYOR,OVER VOTES,0
286,2020,PRIMARY,MAYOR,UNDER VOTES,3
287,2020,PRIMARY,MAYOR,PAUL RASKY,8
287,2020,PRIMARY,MAYOR,TOM BARRETT,60
287,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,43
287,2020,PRIMARY,MAYOR,LENA TAYLOR,14
287,2020,PRIMARY,MAYOR,WRITE-IN,6
287,2020,PRIMARY,MAYOR,OVER VOTES,0
287,2020,PRIMARY,MAYOR,UNDER VOTES,1
288,2020,PRIMARY,MAYOR,PAUL RASKY,6
288,2020,PRIMARY,MAYOR,TOM BARRETT,132
288,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,74
288,2020,PRIMARY,MAYOR,LENA TAYLOR,32
288,2020,PRIMARY,MAYOR,WRITE-IN,4
288,2020,PRIMARY,MAYOR,OVER VOTES,0
288,2020,PRIMARY,MAYOR,UNDER VOTES,2
289,2020,PRIMARY,MAYOR,PAUL RASKY,7
289,2020,PRIMARY,MAYOR,TOM BARRETT,81
289,2020,PRIMARY,MAYOR,T. ANTHONY ZIELINSKI,63
